REEF_ID,REEF_NAME,A_SECTOR,SHELF,LAT,LON,SITE_LAT,SITE_LON,SITE_NO,TRANSECT_NO,REPORT_YEAR,COVER,DISTURBANCE,COTS,STORM,BLEACHING,DISEASE,C,S,B,D,BENT_CLUST,CLUSTER,CONNECTEDNESS,AREA,RST,RSTY,HC,HC_1,HERB,HERB2,iZONE,sZONE,PFp,PFs,PFt,PFsum
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,1,2009,1,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_1,JOHN BREWER REEF_3_1_2009,1,-999,64,49,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,1,2010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL4,1.28,24.6,JOHN BREWER REEF_3_1,JOHN BREWER REEF_3_1_2010,-999,1,0,-999,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,1,2011,4.5,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_1,JOHN BREWER REEF_3_1_2011,4.5,-999,46,39,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,1,2012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL4,1.28,24.6,JOHN BREWER REEF_3_1,JOHN BREWER REEF_3_1_2012,-999,4.5,0,-999,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,1,2013,4.5,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_1,JOHN BREWER REEF_3_1_2013,4.5,-999,33,29,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,1,2014,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL4,1.28,24.6,JOHN BREWER REEF_3_1,JOHN BREWER REEF_3_1_2014,-999,4.5,0,-999,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,1,2015,17,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_1,JOHN BREWER REEF_3_1_2015,17,-999,40,26,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,1,2016,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL4,1.28,24.6,JOHN BREWER REEF_3_1,JOHN BREWER REEF_3_1_2015,-999,17,-999,-999,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,1,2017,17,B,0,0,1,0,0,0,0.2,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_1,JOHN BREWER REEF_3_1_2015,17,-999,-999,17,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,2,1995,22.52,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_2,JOHN BREWER REEF_3_2_1995,22.52,-999,46,35,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,2,1996,16.08,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_2,JOHN BREWER REEF_3_2_1996,16.08,22.52,48,26,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,2,1997,22.5,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_2,JOHN BREWER REEF_3_2_1997,22.5,16.08,58,36,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,2,1998,29.55,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_2,JOHN BREWER REEF_3_2_1998,29.55,22.5,37,26,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,2,1999,18.27,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_2,JOHN BREWER REEF_3_2_1999,18.27,29.55,26,17,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,2,2000,17.62,S,0,1,0,0,0.327,1,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_2,JOHN BREWER REEF_3_2_2000,17.62,18.27,43,32,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,2,2001,9.42,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_2,JOHN BREWER REEF_3_2_2001,9.42,17.62,31,17,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,2,2002,5.5,M,0,0,0,0,1.944,0,0.2,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_2,JOHN BREWER REEF_3_2_2002,5.5,9.42,60,37,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,2,2003,1,C,1,0,0,0,4.655,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_2,JOHN BREWER REEF_3_2_2003,1,5.5,57,38,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,2,2004,0,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_2,JOHN BREWER REEF_3_2_2004,0,1,48,40,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,2,2005,1.5,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_2,JOHN BREWER REEF_3_2_2005,1.5,0,51,39,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,2,2006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL4,1.28,24.6,JOHN BREWER REEF_3_2,JOHN BREWER REEF_3_2_2006,-999,1.5,0,-999,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,2,2007,2,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_2,JOHN BREWER REEF_3_2_2007,2,-999,89,76,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,2,2008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL4,1.28,24.6,JOHN BREWER REEF_3_2,JOHN BREWER REEF_3_2_2008,-999,2,0,-999,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,2,2009,4.5,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_2,JOHN BREWER REEF_3_2_2009,4.5,-999,23,15,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,2,2010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL4,1.28,24.6,JOHN BREWER REEF_3_2,JOHN BREWER REEF_3_2_2010,-999,4.5,0,-999,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,2,2011,6,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_2,JOHN BREWER REEF_3_2_2011,6,-999,78,68,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,2,2012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL4,1.28,24.6,JOHN BREWER REEF_3_2,JOHN BREWER REEF_3_2_2012,-999,6,0,-999,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,2,2013,9.5,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_2,JOHN BREWER REEF_3_2_2013,9.5,-999,37,34,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,2,2014,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL4,1.28,24.6,JOHN BREWER REEF_3_2,JOHN BREWER REEF_3_2_2014,-999,9.5,0,-999,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,2,2015,20,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_2,JOHN BREWER REEF_3_2_2015,20,-999,42,34,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,2,2016,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL4,1.28,24.6,JOHN BREWER REEF_3_2,JOHN BREWER REEF_3_2_2015,-999,20,-999,-999,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,2,2017,25,B,0,0,1,0,0,0,0.2,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_2,JOHN BREWER REEF_3_2_2015,25,-999,-999,31,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,3,1995,9.6,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_3,JOHN BREWER REEF_3_3_1995,9.6,-999,48,43,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,3,1996,23.32,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_3,JOHN BREWER REEF_3_3_1996,23.32,9.6,47,25,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,3,1997,20.1,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_3,JOHN BREWER REEF_3_3_1997,20.1,23.32,57,41,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,3,1998,13.57,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_3,JOHN BREWER REEF_3_3_1998,13.57,20.1,48,37,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,3,1999,23.08,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_3,JOHN BREWER REEF_3_3_1999,23.08,13.57,27,18,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,3,2000,16.5,S,0,1,0,0,0.327,1,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_3,JOHN BREWER REEF_3_3_2000,16.5,23.08,40,30,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,3,2001,17.59,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_3,JOHN BREWER REEF_3_3_2001,17.59,16.5,34,25,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,3,2002,8,M,0,0,0,0,1.944,0,0.2,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_3,JOHN BREWER REEF_3_3_2002,8,17.59,51,25,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,3,2003,0,C,1,0,0,0,4.655,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_3,JOHN BREWER REEF_3_3_2003,0,8,66,42,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,3,2004,0.5,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_3,JOHN BREWER REEF_3_3_2004,0.5,0,59,39,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,3,2005,1.5,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_3,JOHN BREWER REEF_3_3_2005,1.5,0.5,107,81,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,3,2006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL4,1.28,24.6,JOHN BREWER REEF_3_3,JOHN BREWER REEF_3_3_2006,-999,1.5,0,-999,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,3,2007,0,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_3,JOHN BREWER REEF_3_3_2007,0,-999,74,44,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,3,2008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL4,1.28,24.6,JOHN BREWER REEF_3_3,JOHN BREWER REEF_3_3_2008,-999,0,0,-999,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,3,2009,0.5,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_3,JOHN BREWER REEF_3_3_2009,0.5,-999,37,26,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,3,2010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL4,1.28,24.6,JOHN BREWER REEF_3_3,JOHN BREWER REEF_3_3_2010,-999,0.5,0,-999,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,3,2011,1,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_3,JOHN BREWER REEF_3_3_2011,1,-999,55,38,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,3,2012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL4,1.28,24.6,JOHN BREWER REEF_3_3,JOHN BREWER REEF_3_3_2012,-999,1,0,-999,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,3,2013,9.5,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_3,JOHN BREWER REEF_3_3_2013,9.5,-999,51,39,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,3,2014,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL4,1.28,24.6,JOHN BREWER REEF_3_3,JOHN BREWER REEF_3_3_2014,-999,9.5,0,-999,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,3,2015,12.5,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_3,JOHN BREWER REEF_3_3_2015,12.5,-999,53,35,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,3,2016,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL4,1.28,24.6,JOHN BREWER REEF_3_3,JOHN BREWER REEF_3_3_2015,-999,12.5,-999,-999,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,3,2017,15.5,B,0,0,1,0,0,0,0.2,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_3,JOHN BREWER REEF_3_3_2015,15.5,-999,-999,29,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,4,1995,8.33,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_4,JOHN BREWER REEF_3_4_1995,8.33,-999,53,34,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,4,1996,21,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_4,JOHN BREWER REEF_3_4_1996,21,8.33,99,82,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,4,1997,13,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_4,JOHN BREWER REEF_3_4_1997,13,21,45,39,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,4,1998,17.24,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_4,JOHN BREWER REEF_3_4_1998,17.24,13,58,47,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,4,1999,27.78,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_4,JOHN BREWER REEF_3_4_1999,27.78,17.24,33,23,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,4,2000,16.42,S,0,1,0,0,0.327,1,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_4,JOHN BREWER REEF_3_4_2000,16.42,27.78,75,52,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,4,2001,16.67,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_4,JOHN BREWER REEF_3_4_2001,16.67,16.42,51,41,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,4,2002,8.04,M,0,0,0,0,1.944,0,0.2,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_4,JOHN BREWER REEF_3_4_2002,8.04,16.67,42,31,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,4,2003,5,C,1,0,0,0,4.655,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_4,JOHN BREWER REEF_3_4_2003,5,8.04,71,52,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,4,2004,5,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_4,JOHN BREWER REEF_3_4_2004,5,5,130,53,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,4,2005,2.5,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_4,JOHN BREWER REEF_3_4_2005,2.5,5,73,46,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,4,2006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL4,1.28,24.6,JOHN BREWER REEF_3_4,JOHN BREWER REEF_3_4_2006,-999,2.5,0,-999,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,4,2007,0,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_4,JOHN BREWER REEF_3_4_2007,0,-999,163,153,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,4,2008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL4,1.28,24.6,JOHN BREWER REEF_3_4,JOHN BREWER REEF_3_4_2008,-999,0,0,-999,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,4,2009,0,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_4,JOHN BREWER REEF_3_4_2009,0,-999,111,101,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,4,2010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL4,1.28,24.6,JOHN BREWER REEF_3_4,JOHN BREWER REEF_3_4_2010,-999,0,0,-999,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,4,2011,5.5,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_4,JOHN BREWER REEF_3_4_2011,5.5,-999,71,68,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,4,2012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL4,1.28,24.6,JOHN BREWER REEF_3_4,JOHN BREWER REEF_3_4_2012,-999,5.5,0,-999,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,4,2013,8,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_4,JOHN BREWER REEF_3_4_2013,8,-999,39,34,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,4,2014,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL4,1.28,24.6,JOHN BREWER REEF_3_4,JOHN BREWER REEF_3_4_2014,-999,8,0,-999,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,4,2015,15.5,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_4,JOHN BREWER REEF_3_4_2015,15.5,-999,42,38,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,4,2016,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL4,1.28,24.6,JOHN BREWER REEF_3_4,JOHN BREWER REEF_3_4_2015,-999,15.5,-999,-999,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,4,2017,31.5,B,0,0,1,0,0,0,0.2,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_4,JOHN BREWER REEF_3_4_2015,31.5,-999,-999,35,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,5,1995,6.09,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_5,JOHN BREWER REEF_3_5_1995,6.09,-999,74,48,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,5,1996,13,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_5,JOHN BREWER REEF_3_5_1996,13,6.09,55,37,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,5,1997,13.5,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_5,JOHN BREWER REEF_3_5_1997,13.5,13,98,94,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,5,1998,23.3,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_5,JOHN BREWER REEF_3_5_1998,23.3,13.5,42,38,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,5,1999,21,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_5,JOHN BREWER REEF_3_5_1999,21,23.3,47,32,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,5,2000,20.5,S,0,1,0,0,0.327,1,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_5,JOHN BREWER REEF_3_5_2000,20.5,21,53,44,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,5,2001,24.39,N,0,0,0,0,0,0,0,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_5,JOHN BREWER REEF_3_5_2001,24.39,20.5,76,70,0,0,0.0140641,0.0108753,0.0597362,0.0846756
18075S,JOHN BREWER REEF,TO,M,-18.62,147.08,-18.6292,147.0833,3,5,2002,4.5,M,0,0,0,0,1.944,0,0.2,0,4,CL4,1.28,24.6,JOHN BREWER REEF_3_5,JOHN BREWER REEF_3_5_2002,4.5,24.39,63,41,0,0,0.0140641,0.0108753,0.0597362,0.0846756
